Instanta;Algoritm;Run;Nr_Ordine;ID_Cutie;L_Original;W_Original;H_Original;Orientare;Pos_X;Pos_Y;Pos_Z;Ef_L;Ef_W;Ef_H;Volum_Cutie
3;GA;1;35;91;113;46;36;0;101,0000;114,0000;39,0000;113;46;36;187128,0000
3;GA;1;36;39;102;78;39;0;429,0000;81,0000;73,0000;102;78;39;310284,0000
3;GA;1;37;88;113;46;36;1;429,0000;162,0000;39,0000;113;36;46;187128,0000
3;GA;1;38;97;66;50;42;3;226,0000;0,0000;30,0000;50;42;66;138600,0000
3;GA;1;39;124;66;50;42;5;276,0000;0,0000;30,0000;42;50;66;138600,0000
3;GA;1;40;159;101;30;26;1;226,0000;52,0000;30,0000;101;26;30;78780,0000
3;GA;1;41;119;66;50;42;0;0,0000;114,0000;30,0000;66;50;42;138600,0000
3;GA;1;42;8;97;81;27;0;429,0000;0,0000;54,0000;97;81;27;212139,0000
3;GA;1;43;53;102;78;39;0;101,0000;114,0000;75,0000;102;78;39;310284,0000
3;GA;1;44;71;113;46;36;1;0,0000;0,0000;46,0000;113;36;46;187128,0000
3;GA;1;45;46;102;78;39;0;327,0000;0,0000;78,0000;102;78;39;310284,0000
3;GA;1;46;133;101;30;26;1;226,0000;156,0000;30,0000;101;26;30;78780,0000
3;GA;1;47;123;66;50;42;2;370,0000;159,0000;42,0000;50;66;42;138600,0000
3;GA;1;48;139;101;30;26;1;101,0000;160,0000;39,0000;101;26;30;78780,0000
3;GA;1;49;36;102;78;39;0;0,0000;36,0000;78,0000;102;78;39;310284,0000
3;GA;1;50;29;102;78;39;0;102,0000;36,0000;78,0000;102;78;39;310284,0000
3;GA;1;51;27;97;81;27;0;328,0000;78,0000;54,0000;97;81;27;212139,0000
3;GA;1;52;84;113;46;36;1;113,0000;0,0000;46,0000;113;36;46;187128,0000
3;GA;1;53;1;97;81;27;0;0,0000;114,0000;72,0000;97;81;27;212139,0000
3;GA;1;54;82;113;46;36;1;101,0000;192,0000;46,0000;113;36;46;187128,0000
3;GA;1;55;131;101;30;26;1;429,0000;198,0000;39,0000;101;26;30;78780,0000
3;GA;1;56;5;97;81;27;0;226,0000;78,0000;78,0000;97;81;27;212139,0000
3;GA;1;57;6;97;81;27;0;429,0000;0,0000;81,0000;97;81;27;212139,0000
3;GA;1;58;74;113;46;36;1;214,0000;192,0000;46,0000;113;36;46;187128,0000
3;GA;1;59;142;101;30;26;1;226,0000;52,0000;60,0000;101;26;30;78780,0000
3;GA;1;60;154;101;30;26;1;226,0000;159,0000;60,0000;101;26;30;78780,0000
3;GA;1;61;122;66;50;42;5;542,0000;131,0000;50,0000;42;50;66;138600,0000
3;GA;1;62;69;113;46;36;1;429,0000;162,0000;85,0000;113;36;46;187128,0000
3;GA;1;63;67;113;46;36;1;0,0000;0,0000;92,0000;113;36;46;187128,0000
3;GA;1;64;61;113;46;36;1;113,0000;0,0000;92,0000;113;36;46;187128,0000
3;GA;1;65;146;101;30;26;1;0,0000;195,0000;66,0000;101;26;30;78780,0000
3;GA;1;66;111;66;50;42;4;328,0000;159,0000;50,0000;42;66;50;138600,0000
3;GA;1;67;108;66;50;42;5;542,0000;181,0000;50,0000;42;50;66;138600,0000
3;GA;1;68;57;102;78;39;0;226,0000;78,0000;105,0000;102;78;39;310284,0000
3;GA;1;69;85;113;46;36;1;101,0000;192,0000;92,0000;113;36;46;187128,0000
3;GA;1;70;21;97;81;27;0;328,0000;78,0000;81,0000;97;81;27;212139,0000
3;GA;1;71;165;101;30;26;1;429,0000;198,0000;69,0000;101;26;30;78780,0000
3;GA;1;72;135;101;30;26;1;226,0000;52,0000;90,0000;101;26;30;78780,0000
3;GA;1;73;147;101;30;26;1;226,0000;159,0000;90,0000;101;26;30;78780,0000
3;GA;1;74;132;101;30;26;1;214,0000;192,0000;92,0000;101;26;30;78780,0000
3;GA;1;75;32;102;78;39;0;429,0000;0,0000;108,0000;102;78;39;310284,0000
3;GA;1;76;30;102;78;39;0;429,0000;81,0000;112,0000;102;78;39;310284,0000
3;GA;1;77;9;97;81;27;0;0,0000;114,0000;99,0000;97;81;27;212139,0000
3;GA;1;78;54;102;78;39;0;101,0000;114,0000;114,0000;102;78;39;310284,0000
3;GA;1;79;156;101;30;26;1;226,0000;0,0000;96,0000;101;26;30;78780,0000
3;GA;1;80;125;66;50;42;2;526,0000;0,0000;66,0000;50;66;42;138600,0000
3;GA;1;81;24;97;81;27;0;328,0000;78,0000;108,0000;97;81;27;212139,0000
3;GA;1;82;160;101;30;26;1;226,0000;26,0000;96,0000;101;26;30;78780,0000
3;GA;1;83;50;102;78;39;0;327,0000;0,0000;117,0000;102;78;39;310284,0000
3;GA;1;84;34;102;78;39;0;0,0000;36,0000;117,0000;102;78;39;310284,0000
3;GA;1;85;136;101;30;26;1;0,0000;195,0000;96,0000;101;26;30;78780,0000
3;GA;1;86;145;101;30;26;1;429,0000;198,0000;99,0000;101;26;30;78780,0000
3;GA;1;87;103;66;50;42;5;542,0000;81,0000;66,0000;42;50;66;138600,0000
3;GA;1;88;7;97;81;27;0;0,0000;114,0000;126,0000;97;81;27;212139,0000
3;GA;1;89;19;97;81;27;0;328,0000;78,0000;135,0000;97;81;27;212139,0000
3;GA;1;90;162;101;30;26;1;328,0000;159,0000;100,0000;101;26;30;78780,0000
3;GA;1;91;93;113;46;36;1;102,0000;36,0000;117,0000;113;36;46;187128,0000
3;GA;1;92;109;66;50;42;3;328,0000;185,0000;100,0000;50;42;66;138600,0000
3;GA;1;93;12;97;81;27;0;226,0000;78,0000;144,0000;97;81;27;212139,0000
3;GA;1;94;51;102;78;39;0;429,0000;0,0000;147,0000;102;78;39;310284,0000
3;GA;1;95;66;113;46;36;1;102,0000;72,0000;117,0000;113;36;46;187128,0000
3;GA;1;96;22;97;81;27;0;429,0000;81,0000;151,0000;97;81;27;212139,0000
3;GA;1;97;115;66;50;42;3;378,0000;185,0000;84,0000;50;42;66;138600,0000
3;GA;1;98;65;113;46;36;1;214,0000;192,0000;122,0000;113;36;46;187128,0000
3;GA;1;99;72;113;46;36;1;429,0000;162,0000;131,0000;113;36;46;187128,0000
3;GA;1;100;126;66;50;42;2;531,0000;0,0000;108,0000;50;66;42;138600,0000
3;GA;1;101;134;101;30;26;1;226,0000;52,0000;120,0000;101;26;30;78780,0000
3;GA;1;102;153;101;30;26;1;226,0000;159,0000;120,0000;101;26;30;78780,0000
3;GA;1;103;107;66;50;42;4;542,0000;131,0000;116,0000;42;66;50;138600,0000
3;GA;1;104;76;113;46;36;1;0,0000;0,0000;138,0000;113;36;46;187128,0000
3;GA;1;105;129;66;50;42;0;226,0000;0,0000;126,0000;66;50;42;138600,0000
3;GA;1;106;58;102;78;39;0;0,0000;114,0000;153,0000;102;78;39;310284,0000
3;GA;1;107;95;66;50;42;5;542,0000;81,0000;132,0000;42;50;66;138600,0000
3;GA;1;108;68;113;46;36;1;113,0000;0,0000;138,0000;113;36;46;187128,0000
3;GA;1;109;89;113;46;36;1;101,0000;192,0000;138,0000;113;36;46;187128,0000
3;GA;1;110;41;102;78;39;0;102,0000;114,0000;153,0000;102;78;39;310284,0000
3;GA;1;111;114;66;50;42;5;531,0000;0,0000;150,0000;42;50;66;138600,0000
3;GA;1;112;94;66;50;42;3;378,0000;185,0000;150,0000;50;42;66;138600,0000
3;GA;1;113;40;102;78;39;0;327,0000;0,0000;156,0000;102;78;39;310284,0000
3;GA;1;114;106;66;50;42;4;0,0000;36,0000;156,0000;42;66;50;138600,0000
3;GA;1;115;52;102;78;39;0;102,0000;36,0000;163,0000;102;78;39;310284,0000
3;GA;1;116;143;101;30;26;1;0,0000;195,0000;126,0000;101;26;30;78780,0000
3;GA;1;117;96;66;50;42;4;42,0000;36,0000;156,0000;42;66;50;138600,0000
3;GA;1;118;73;113;46;36;1;214,0000;192,0000;168,0000;113;36;46;187128,0000
3;GA;1;119;15;97;81;27;0;328,0000;78,0000;162,0000;97;81;27;212139,0000
3;GA;1;120;138;101;30;26;1;429,0000;198,0000;129,0000;101;26;30;78780,0000
3;GA;1;121;60;113;46;36;0;429,0000;162,0000;177,0000;113;46;36;187128,0000
3;GA;1;122;23;97;81;27;0;226,0000;78,0000;171,0000;97;81;27;212139,0000
3;GA;1;123;116;66;50;42;4;542,0000;131,0000;166,0000;42;66;50;138600,0000
3;GA;1;124;152;101;30;26;1;328,0000;159,0000;130,0000;101;26;30;78780,0000
3;GA;1;125;130;66;50;42;4;226,0000;0,0000;168,0000;42;66;50;138600,0000
3;GA;1;126;4;97;81;27;0;429,0000;81,0000;178,0000;97;81;27;212139,0000
3;GA;1;127;151;101;30;26;1;226,0000;159,0000;150,0000;101;26;30;78780,0000
3;GA;1;128;98;66;50;42;4;268,0000;0,0000;168,0000;42;66;50;138600,0000
3;GA;1;129;3;97;81;27;0;429,0000;0,0000;186,0000;97;81;27;212139,0000
3;GA;1;130;164;101;30;26;1;0,0000;195,0000;156,0000;101;26;30;78780,0000
3;GA;1;131;158;101;30;26;1;328,0000;159,0000;160,0000;101;26;30;78780,0000
3;GA;1;132;13;97;81;27;0;328,0000;78,0000;189,0000;97;81;27;212139,0000
3;GA;1;133;140;101;30;26;0;226,0000;159,0000;180,0000;101;30;26;78780,0000
3;GA;1;134;155;101;30;26;0;0,0000;0,0000;184,0000;101;30;26;78780,0000
3;GA;1;135;26;97;81;27;0;0,0000;114,0000;192,0000;97;81;27;212139,0000
3;GA;1;136;144;101;30;26;0;101,0000;0,0000;184,0000;101;30;26;78780,0000
3;GA;1;137;17;97;81;27;0;97,0000;114,0000;192,0000;97;81;27;212139,0000
3;GA;1;138;150;101;30;26;1;0,0000;195,0000;186,0000;101;26;30;78780,0000
3;GA;1;139;148;101;30;26;1;101,0000;195,0000;184,0000;101;26;30;78780,0000
3;GA;1;140;149;101;30;26;1;328,0000;159,0000;190,0000;101;26;30;78780,0000
3;SA;2;1;120;66;50;42;3;0,0000;0,0000;0,0000;50;42;66;138600,0000
3;SA;2;2;131;101;30;26;1;50,0000;0,0000;0,0000;101;26;30;78780,0000
3;SA;2;3;78;113;46;36;0;151,0000;0,0000;0,0000;113;46;36;187128,0000
3;SA;2;4;89;113;46;36;0;264,0000;0,0000;0,0000;113;46;36;187128,0000
3;SA;2;5;61;113;46;36;0;377,0000;0,0000;0,0000;113;46;36;187128,0000
3;SA;2;6;32;102;78;39;0;0,0000;42,0000;0,0000;102;78;39;310284,0000
3;SA;2;7;44;102;78;39;0;151,0000;46,0000;0,0000;102;78;39;310284,0000
3;SA;2;8;91;113;46;36;0;253,0000;46,0000;0,0000;113;46;36;187128,0000
3;SA;2;9;123;66;50;42;3;490,0000;0,0000;0,0000;50;42;66;138600,0000
3;SA;2;10;72;113;46;36;0;366,0000;46,0000;0,0000;113;46;36;187128,0000
3;SA;2;11;33;102;78;39;0;479,0000;46,0000;0,0000;102;78;39;310284,0000
3;SA;2;12;153;101;30;26;1;253,0000;92,0000;0,0000;101;26;30;78780,0000
3;SA;2;13;75;113;46;36;0;354,0000;92,0000;0,0000;113;46;36;187128,0000
3;SA;2;14;36;102;78;39;0;0,0000;120,0000;0,0000;102;78;39;310284,0000
3;SA;2;15;145;101;30;26;1;253,0000;118,0000;0,0000;101;26;30;78780,0000
3;SA;2;16;165;101;30;26;0;151,0000;124,0000;0,0000;101;30;26;78780,0000
3;SA;2;17;137;101;30;26;0;479,0000;124,0000;0,0000;101;30;26;78780,0000
3;SA;2;18;134;101;30;26;1;354,0000;138,0000;0,0000;101;26;30;78780,0000
3;SA;2;19;92;113;46;36;1;151,0000;154,0000;0,0000;113;36;46;187128,0000
3;SA;2;20;73;113;46;36;0;354,0000;164,0000;0,0000;113;46;36;187128,0000
3;SA;2;21;121;66;50;42;4;102,0000;42,0000;0,0000;42;66;50;138600,0000
3;SA;2;22;63;113;46;36;1;467,0000;164,0000;0,0000;113;36;46;187128,0000
3;SA;2;23;29;102;78;39;0;264,0000;0,0000;36,0000;102;78;39;310284,0000
3;SA;2;24;150;101;30;26;0;151,0000;190,0000;0,0000;101;30;26;78780,0000
3;SA;2;25;127;66;50;42;4;102,0000;108,0000;0,0000;42;66;50;138600,0000
3;SA;2;26;48;102;78;39;0;366,0000;0,0000;36,0000;102;78;39;310284,0000
3;SA;2;27;135;101;30;26;0;252,0000;190,0000;0,0000;101;30;26;78780,0000
3;SA;2;28;74;113;46;36;1;151,0000;190,0000;26,0000;113;36;46;187128,0000
3;SA;2;29;138;101;30;26;0;0,0000;198,0000;0,0000;101;30;26;78780,0000
3;SA;2;30;155;101;30;26;0;467,0000;200,0000;0,0000;101;30;26;78780,0000
3;SA;2;31;111;66;50;42;5;102,0000;174,0000;0,0000;42;50;66;138600,0000
3;SA;2;32;54;102;78;39;0;264,0000;78,0000;36,0000;102;78;39;310284,0000
3;SA;2;33;3;97;81;27;0;366,0000;78,0000;36,0000;97;81;27;212139,0000
3;SA;2;34;13;97;81;27;0;0,0000;42,0000;39,0000;97;81;27;212139,0000
3;SA;2;35;142;101;30;26;1;151,0000;124,0000;26,0000;101;26;30;78780,0000
3;SA;2;36;86;113;46;36;0;151,0000;0,0000;36,0000;113;46;36;187128,0000
3;SA;2;37;143;101;30;26;0;479,0000;124,0000;26,0000;101;30;26;78780,0000
3;SA;2;38;11;97;81;27;0;0,0000;123,0000;39,0000;97;81;27;212139,0000
3;SA;2;39;162;101;30;26;0;467,0000;200,0000;26,0000;101;30;26;78780,0000
3;SA;2;40;103;66;50;42;1;264,0000;190,0000;26,0000;66;42;50;138600,0000
3;SA;2;41;20;97;81;27;0;479,0000;124,0000;52,0000;97;81;27;212139,0000
3;SA;2;42;136;101;30;26;1;0,0000;204,0000;26,0000;101;26;30;78780,0000
3;SA;2;43;126;66;50;42;1;50,0000;0,0000;30,0000;66;42;50;138600,0000
3;SA;2;44;8;97;81;27;0;366,0000;78,0000;63,0000;97;81;27;212139,0000
3;SA;2;45;100;66;50;42;3;354,0000;164,0000;36,0000;50;42;66;138600,0000
3;SA;2;46;26;97;81;27;0;490,0000;0,0000;66,0000;97;81;27;212139,0000
3;SA;2;47;10;97;81;27;0;0,0000;42,0000;66,0000;97;81;27;212139,0000
3;SA;2;48;5;97;81;27;0;0,0000;123,0000;66,0000;97;81;27;212139,0000
3;SA;2;49;57;102;78;39;0;151,0000;46,0000;39,0000;102;78;39;310284,0000
3;SA;2;50;71;113;46;36;1;151,0000;154,0000;46,0000;113;36;46;187128,0000
3;SA;2;51;141;101;30;26;1;354,0000;206,0000;36,0000;101;26;30;78780,0000
3;SA;2;52;66;113;46;36;1;151,0000;0,0000;72,0000;113;36;46;187128,0000
3;SA;2;53;51;102;78;39;0;264,0000;0,0000;75,0000;102;78;39;310284,0000
3;SA;2;54;7;97;81;27;0;264,0000;78,0000;75,0000;97;81;27;212139,0000
3;SA;2;55;90;113;46;36;1;151,0000;190,0000;72,0000;113;36;46;187128,0000
3;SA;2;56;80;113;46;36;1;366,0000;0,0000;75,0000;113;36;46;187128,0000
3;SA;2;57;64;113;46;36;1;366,0000;36,0000;75,0000;113;36;46;187128,0000
3;SA;2;58;22;97;81;27;0;151,0000;46,0000;78,0000;97;81;27;212139,0000
3;SA;2;59;139;101;30;26;0;479,0000;46,0000;39,0000;101;30;26;78780,0000
3;SA;2;60;56;102;78;39;0;479,0000;124,0000;79,0000;102;78;39;310284,0000
3;SA;2;61;14;97;81;27;0;366,0000;78,0000;90,0000;97;81;27;212139,0000
3;SA;2;62;159;101;30;26;0;479,0000;76,0000;39,0000;101;30;26;78780,0000
3;SA;2;63;110;66;50;42;3;404,0000;164,0000;36,0000;50;42;66;138600,0000
3;SA;2;64;30;102;78;39;0;0,0000;42,0000;93,0000;102;78;39;310284,0000
3;SA;2;65;163;101;30;26;1;479,0000;205,0000;52,0000;101;26;30;78780,0000
3;SA;2;66;140;101;30;26;1;151,0000;127,0000;56,0000;101;26;30;78780,0000
3;SA;2;67;38;102;78;39;0;0,0000;120,0000;93,0000;102;78;39;310284,0000
3;SA;2;68;157;101;30;26;1;0,0000;204,0000;56,0000;101;26;30;78780,0000
3;SA;2;69;76;113;46;36;1;151,0000;154,0000;92,0000;113;36;46;187128,0000
3;SA;2;70;52;102;78;39;0;264,0000;78,0000;102,0000;102;78;39;310284,0000
3;SA;2;71;113;66;50;42;4;102,0000;42,0000;50,0000;42;66;50;138600,0000
3;SA;2;72;101;66;50;42;4;102,0000;108,0000;50,0000;42;66;50;138600,0000
3;SA;2;73;42;102;78;39;0;151,0000;46,0000;105,0000;102;78;39;310284,0000
3;SA;2;74;84;113;46;36;1;354,0000;164,0000;102,0000;113;36;46;187128,0000
3;SA;2;75;34;102;78;39;0;264,0000;0,0000;114,0000;102;78;39;310284,0000
3;SA;2;76;122;66;50;42;3;0,0000;0,0000;66,0000;50;42;66;138600,0000
3;SA;2;77;107;66;50;42;5;102,0000;174,0000;66,0000;42;50;66;138600,0000
3;SA;2;78;104;66;50;42;3;264,0000;190,0000;76,0000;50;42;66;138600,0000
3;SA;2;79;85;113;46;36;1;366,0000;78,0000;117,0000;113;36;46;187128,0000
3;SA;2;80;68;113;46;36;0;366,0000;114,0000;117,0000;113;46;36;187128,0000
3;SA;2;81;99;66;50;42;1;50,0000;0,0000;80,0000;66;42;50;138600,0000
3;SA;2;82;27;97;81;27;0;490,0000;0,0000;93,0000;97;81;27;212139,0000
3;SA;2;83;93;113;46;36;1;151,0000;0,0000;118,0000;113;36;46;187128,0000
3;SA;2;84;133;101;30;26;1;354,0000;206,0000;66,0000;101;26;30;78780,0000
3;SA;2;85;28;102;78;39;0;479,0000;124,0000;118,0000;102;78;39;310284,0000
3;SA;2;86;37;102;78;39;0;366,0000;0,0000;121,0000;102;78;39;310284,0000
3;SA;2;87;112;66;50;42;1;490,0000;81,0000;65,0000;66;42;50;138600,0000
3;SA;2;88;116;66;50;42;4;102,0000;42,0000;100,0000;42;66;50;138600,0000
3;SA;2;89;156;101;30;26;1;479,0000;205,0000;82,0000;101;26;30;78780,0000
3;SA;2;90;147;101;30;26;1;151,0000;127,0000;86,0000;101;26;30;78780,0000
3;SA;2;91;109;66;50;42;4;102,0000;108,0000;100,0000;42;66;50;138600,0000
3;SA;2;92;53;102;78;39;0;468,0000;0,0000;121,0000;102;78;39;310284,0000
3;SA;2;93;132;101;30;26;1;0,0000;204,0000;86,0000;101;26;30;78780,0000
3;SA;2;94;82;113;46;36;1;151,0000;190,0000;118,0000;113;36;46;187128,0000
3;SA;2;95;6;97;81;27;0;0,0000;0,0000;132,0000;97;81;27;212139,0000
3;SA;2;96;128;66;50;42;1;490,0000;81,0000;115,0000;66;42;50;138600,0000
3;SA;2;97;70;113;46;36;1;151,0000;154,0000;138,0000;113;36;46;187128,0000
3;SA;2;98;58;102;78;39;0;0,0000;81,0000;132,0000;102;78;39;310284,0000
3;SA;2;99;148;101;30;26;1;354,0000;206,0000;96,0000;101;26;30;78780,0000
3;SA;2;100;41;102;78;39;0;264,0000;78,0000;141,0000;102;78;39;310284,0000
3;SA;2;101;46;102;78;39;0;151,0000;46,0000;144,0000;102;78;39;310284,0000
3;SA;2;102;19;97;81;27;0;366,0000;114,0000;153,0000;97;81;27;212139,0000
3;SA;2;103;60;113;46;36;1;366,0000;195,0000;148,0000;113;36;46;187128,0000
3;SA;2;104;98;66;50;42;3;97,0000;0,0000;130,0000;50;42;66;138600,0000
3;SA;2;105;146;101;30;26;1;479,0000;205,0000;112,0000;101;26;30;78780,0000
3;SA;2;106;23;97;81;27;0;479,0000;124,0000;157,0000;97;81;27;212139,0000
3;SA;2;107;31;102;78;39;0;264,0000;0,0000;153,0000;102;78;39;310284,0000
3;SA;2;108;67;113;46;36;1;366,0000;0,0000;160,0000;113;36;46;187128,0000
3;SA;2;109;50;102;78;39;0;479,0000;0,0000;160,0000;102;78;39;310284,0000
3;SA;2;110;69;113;46;36;1;366,0000;36,0000;160,0000;113;36;46;187128,0000
3;SA;2;111;114;66;50;42;2;0,0000;159,0000;132,0000;50;66;42;138600,0000
3;SA;2;112;81;113;46;36;1;366,0000;78,0000;163,0000;113;36;46;187128,0000
3;SA;2;113;149;101;30;26;1;151,0000;127,0000;116,0000;101;26;30;78780,0000
3;SA;2;114;106;66;50;42;2;50,0000;159,0000;132,0000;50;66;42;138600,0000
3;SA;2;115;55;102;78;39;0;0,0000;81,0000;171,0000;102;78;39;310284,0000
3;SA;2;116;158;101;30;26;1;479,0000;205,0000;142,0000;101;26;30;78780,0000
3;SA;2;117;39;102;78;39;0;264,0000;78,0000;180,0000;102;78;39;310284,0000
3;SA;2;118;4;97;81;27;0;0,0000;0,0000;159,0000;97;81;27;212139,0000
3;SA;2;119;24;97;81;27;0;366,0000;114,0000;180,0000;97;81;27;212139,0000
3;SA;2;120;65;113;46;36;1;151,0000;0,0000;164,0000;113;36;46;187128,0000
3;SA;2;121;117;66;50;42;5;102,0000;174,0000;132,0000;42;50;66;138600,0000
3;SA;2;122;160;101;30;26;1;151,0000;127,0000;146,0000;101;26;30;78780,0000
3;SA;2;123;83;113;46;36;1;151,0000;190,0000;164,0000;113;36;46;187128,0000
3;SA;2;124;62;113;46;36;0;151,0000;46,0000;183,0000;113;46;36;187128,0000
3;SA;2;125;105;66;50;42;1;264,0000;190,0000;142,0000;66;42;50;138600,0000
3;SA;2;126;12;97;81;27;0;479,0000;124,0000;184,0000;97;81;27;212139,0000
3;SA;2;127;1;97;81;27;0;0,0000;0,0000;186,0000;97;81;27;212139,0000
3;SA;2;128;87;113;46;36;0;151,0000;92,0000;183,0000;113;46;36;187128,0000
3;SA;2;129;96;66;50;42;5;102,0000;42,0000;150,0000;42;50;66;138600,0000
3;SA;2;130;95;66;50;42;4;102,0000;92,0000;150,0000;42;66;50;138600,0000
3;SA;2;131;151;101;30;26;1;479,0000;205,0000;172,0000;101;26;30;78780,0000
3;SA;2;132;125;66;50;42;1;490,0000;81,0000;165,0000;66;42;50;138600,0000
3;SA;2;133;115;66;50;42;2;0,0000;159,0000;174,0000;50;66;42;138600,0000
3;SA;2;134;102;66;50;42;2;50,0000;159,0000;174,0000;50;66;42;138600,0000
3;SA;2;135;152;101;30;26;0;151,0000;154,0000;184,0000;101;30;26;78780,0000
3;SA;2;136;164;101;30;26;0;264,0000;0,0000;192,0000;101;30;26;78780,0000
3;SA;2;137;144;101;30;26;0;264,0000;30,0000;192,0000;101;30;26;78780,0000
3;SA;2;138;166;101;30;26;0;264,0000;190,0000;192,0000;101;30;26;78780,0000
3;SA;2;139;161;101;30;26;0;366,0000;195,0000;194,0000;101;30;26;78780,0000
3;GA;2;1;116;66;50;42;3;0,0000;0,0000;0,0000;50;42;66;138600,0000
3;GA;2;2;99;66;50;42;3;50,0000;0,0000;0,0000;50;42;66;138600,0000
3;GA;2;3;62;113;46;36;1;100,0000;0,0000;0,0000;113;36;46;187128,0000
3;GA;2;4;84;113;46;36;0;213,0000;0,0000;0,0000;113;46;36;187128,0000
3;GA;2;5;52;102;78;39;0;326,0000;0,0000;0,0000;102;78;39;310284,0000
3;GA;2;6;81;113;46;36;1;428,0000;0,0000;0,0000;113;36;46;187128,0000
3;GA;2;7;101;66;50;42;4;541,0000;0,0000;0,0000;42;66;50;138600,0000
3;GA;2;8;1;97;81;27;0;100,0000;36,0000;0,0000;97;81;27;212139,0000
3;GA;2;9;48;102;78;39;0;428,0000;36,0000;0,0000;102;78;39;310284,0000
3;GA;2;10;72;113;46;36;1;213,0000;46,0000;0,0000;113;36;46;187128,0000
3;GA;2;11;40;102;78;39;0;326,0000;78,0000;0,0000;102;78;39;310284,0000
3;GA;2;12;7;97;81;27;0;0,0000;42,0000;0,0000;97;81;27;212139,0000
3;GA;2;13;133;101;30;26;1;213,0000;82,0000;0,0000;101;26;30;78780,0000
3;GA;2;14;6;97;81;27;0;213,0000;108,0000;0,0000;97;81;27;212139,0000
3;GA;2;15;18;97;81;27;0;428,0000;114,0000;0,0000;97;81;27;212139,0000
3;GA;2;16;110;66;50;42;4;541,0000;66,0000;0,0000;42;66;50;138600,0000
3;GA;2;17;15;97;81;27;0;100,0000;117,0000;0,0000;97;81;27;212139,0000
3;GA;2;18;47;102;78;39;0;100,0000;36,0000;27,0000;102;78;39;310284,0000
3;GA;2;19;122;66;50;42;2;0,0000;123,0000;0,0000;50;66;42;138600,0000
3;GA;2;20;24;97;81;27;0;0,0000;42,0000;27,0000;97;81;27;212139,0000
3;GA;2;21;148;101;30;26;1;326,0000;156,0000;0,0000;101;26;30;78780,0000
3;GA;2;22;154;101;30;26;1;326,0000;182,0000;0,0000;101;26;30;78780,0000
3;GA;2;23;108;66;50;42;3;50,0000;123,0000;0,0000;50;42;66;138600,0000
3;GA;2;24;61;113;46;36;1;213,0000;189,0000;0,0000;113;36;46;187128,0000
3;GA;2;25;49;102;78;39;0;213,0000;108,0000;27,0000;102;78;39;310284,0000
3;GA;2;26;160;101;30;26;1;428,0000;195,0000;0,0000;101;26;30;78780,0000
3;GA;2;27;77;113;46;36;1;100,0000;114,0000;27,0000;113;36;46;187128,0000
3;GA;2;28;55;102;78;39;0;428,0000;114,0000;27,0000;102;78;39;310284,0000
3;GA;2;29;142;101;30;26;1;100,0000;198,0000;0,0000;101;26;30;78780,0000
3;GA;2;30;76;113;46;36;1;100,0000;150,0000;27,0000;113;36;46;187128,0000
3;GA;2;31;44;102;78;39;0;326,0000;0,0000;39,0000;102;78;39;310284,0000
3;GA;2;32;28;102;78;39;0;428,0000;36,0000;39,0000;102;78;39;310284,0000
3;GA;2;33;151;101;30;26;1;213,0000;82,0000;30,0000;101;26;30;78780,0000
3;GA;2;34;120;66;50;42;5;541,0000;132,0000;0,0000;42;50;66;138600,0000
3;GA;2;35;50;102;78;39;0;326,0000;78,0000;39,0000;102;78;39;310284,0000
3;GA;2;36;83;113;46;36;1;428,0000;195,0000;30,0000;113;36;46;187128,0000
3;GA;2;37;5;97;81;27;0;0,0000;42,0000;54,0000;97;81;27;212139,0000
3;GA;2;38;135;101;30;26;1;326,0000;156,0000;30,0000;101;26;30;78780,0000
3;GA;2;39;65;113;46;36;1;213,0000;0,0000;36,0000;113;36;46;187128,0000
3;GA;2;40;10;97;81;27;0;213,0000;108,0000;66,0000;97;81;27;212139,0000
3;GA;2;41;97;66;50;42;4;50,0000;165,0000;0,0000;42;66;50;138600,0000
3;GA;2;42;43;102;78;39;0;100,0000;36,0000;66,0000;102;78;39;310284,0000
3;GA;2;43;54;102;78;39;0;428,0000;114,0000;66,0000;102;78;39;310284,0000
3;GA;2;44;59;113;46;36;1;100,0000;0,0000;46,0000;113;36;46;187128,0000
3;GA;2;45;13;97;81;27;0;100,0000;114,0000;73,0000;97;81;27;212139,0000
3;GA;2;46;121;66;50;42;5;541,0000;182,0000;0,0000;42;50;66;138600,0000
3;GA;2;47;91;113;46;36;1;428,0000;0,0000;46,0000;113;36;46;187128,0000
3;GA;2;48;9;97;81;27;0;326,0000;0,0000;78,0000;97;81;27;212139,0000
3;GA;2;49;36;102;78;39;0;428,0000;36,0000;78,0000;102;78;39;310284,0000
3;GA;2;50;23;97;81;27;0;326,0000;81,0000;78,0000;97;81;27;212139,0000
3;GA;2;51;60;113;46;36;1;213,0000;46,0000;46,0000;113;36;46;187128,0000
3;GA;2;52;106;66;50;42;3;0,0000;189,0000;0,0000;50;42;66;138600,0000
3;GA;2;53;139;101;30;26;1;326,0000;182,0000;30,0000;101;26;30;78780,0000
3;GA;2;54;38;102;78;39;0;213,0000;108,0000;93,0000;102;78;39;310284,0000
3;GA;2;55;137;101;30;26;1;100,0000;198,0000;30,0000;101;26;30;78780,0000
3;GA;2;56;70;113;46;36;1;213,0000;189,0000;46,0000;113;36;46;187128,0000
3;GA;2;57;57;102;78;39;0;100,0000;114,0000;100,0000;102;78;39;310284,0000
